Type                                  Module                      Label             Process   
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueGammaHighThreshold04"   "Demo"    
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutral03"   "Demo"    
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutral04"   "Demo"    
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutralHighThreshold03"   "Demo"    
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValueNeutralHighThreshold04"   "Demo"    
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValuePU03"   "Demo"    
edm::ValueMap<double>                 "muons"                     "muPFSumDRIsoValuePU04"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterECAL"   "PFClusterAssociationEBEE"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterHGCal"   "PFClusterAssociationEBEE"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterHGCalFromMultiCl"   "PFClusterAssociationEBEE"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterHGCalFromTICL"   "PFClusterAssociationEBEE"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterOOTECAL"   "PFClusterAssociationEBEE"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterECAL"   "PFClusterAssociationES"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterHGCal"   "PFClusterAssociationES"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterHGCalFromMultiCl"   "PFClusterAssociationES"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterHGCalFromTICL"   "PFClusterAssociationES"   "Demo"    
edm::ValueMap<edm::Ptr<reco::CaloCluster> >    "particleFlowSuperClusterOOTECAL"   "PFClusterAssociationES"   "Demo"    
edm::ValueMap<edm::Ptr<reco::PFCandidate> >    "particleFlow"              "electrons"       "Demo"    
edm::ValueMap<edm::Ptr<reco::PFCandidate> >    "particleFlow"              "muons"           "Demo"    
edm::ValueMap<edm::Ptr<reco::PFCandidate> >    "particleFlow"              "photons"         "Demo"    
edm::ValueMap<edm::Ref<vector<reco::Photon>,reco::Photon,edm::refhelper::FindUsingAdvance<vector<reco::Photon>,reco::Photon> > >    "gedPhotons"                "valMapPFEgammaCandToPhoton"   "Demo"    
edm::ValueMap<edm::Ref<vector<reco::PreId>,reco::PreId,edm::refhelper::FindUsingAdvance<vector<reco::PreId>,reco::PreId> > >    "trackerDrivenElectronSeeds"   "preid"           "Demo"    
edm::ValueMap<float>                  "ak8PFJetsPuppiSoftDropMass"   ""                "Demo"    
edm::ValueMap<float>                  "eidLoose"                  ""                "Demo"    
edm::ValueMap<float>                  "eidRobustHighEnergy"       ""                "Demo"    
edm::ValueMap<float>                  "eidRobustLoose"            ""                "Demo"    
edm::ValueMap<float>                  "eidRobustTight"            ""                "Demo"    
edm::ValueMap<float>                  "eidTight"                  ""                "Demo"    
edm::ValueMap<float>                  "lowPtGsfElectronID"        ""                "Demo"    
edm::ValueMap<float>                  "offlinePrimaryVertices"    ""                "Demo"    
edm::ValueMap<float>                  "offlinePrimaryVertices4D"   ""                "Demo"    
edm::ValueMap<float>                  "offlinePrimaryVertices4DWithBS"   ""                "Demo"    
edm::ValueMap<float>                  "offlinePrimaryVertices4DnoPID"   ""                "Demo"    
edm::ValueMap<float>                  "offlinePrimaryVertices4DnoPIDWithBS"   ""                "Demo"    
edm::ValueMap<float>                  "offlinePrimaryVerticesWithBS"   ""                "Demo"    
edm::ValueMap<float>                  "puppi"                     ""                "Demo"    
edm::ValueMap<float>                  "puppiNoLep"                ""                "Demo"    
edm::ValueMap<float>                  "ecalBarrelClusterFastTimer"   "PerfectResolutionModel"   "Demo"    
edm::ValueMap<float>                  "ecalBarrelClusterFastTimer"   "PerfectResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "btlMatchChi2"    "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "btlMatchTimeChi2"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "etlMatchChi2"    "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "etlMatchTimeChi2"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackBeta"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackPathLength"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackp"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksConfigurableFlatResolutionModel"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksConfigurableFlatResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksPerfectResolutionModel"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksPerfectResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTracksigmat0"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTracksigmatmtd"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackt0"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTracktmtd"   "Demo"    
edm::ValueMap<float>                  "mtdTrackQualityMVA"        "mtdQualMVA"      "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "pathLength"      "Demo"    
edm::ValueMap<float>                  "tofPID"                    "probK"           "Demo"    
edm::ValueMap<float>                  "tofPID"                    "probP"           "Demo"    
edm::ValueMap<float>                  "tofPID"                    "probPi"          "Demo"    
edm::ValueMap<float>                  "lowPtGsfElectronSeedValueMaps"   "ptbiased"        "Demo"    
edm::ValueMap<float>                  "tofPID"                    "sigmat0"         "Demo"    
edm::ValueMap<float>                  "tofPID"                    "sigmat0safe"     "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "sigmatmtd"       "Demo"    
edm::ValueMap<float>                  "tofPID"                    "t0"              "Demo"    
edm::ValueMap<float>                  "tofPID"                    "t0safe"          "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "tmtd"            "Demo"    
edm::ValueMap<float>                  "lowPtGsfElectronSeedValueMaps"   "unbiased"        "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices"    ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4D"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4DWithBS"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4DnoPID"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4DnoPIDWithBS"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVerticesWithBS"   ""                "Demo"    
edm::ValueMap<int>                    "trackExtenderWithMTD"      "generalTrackassoc"   "Demo"    
edm::ValueMap<int>                    "dedxHitInfo"               "prescale"        "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxHarmonic2"             ""                "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxPixelHarmonic2"        ""                "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxTruncated40"           ""                "Demo"    
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositJets"          ""                "Demo"    
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositTk"            ""                "Demo"    
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositCalByAssociatorTowers"   "ecal"            "Demo"    
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositCalByAssociatorTowers"   "hcal"            "Demo"    
edm::ValueMap<reco::IsoDeposit>       "muIsoDepositCalByAssociatorTowers"   "ho"              "Demo"    
edm::ValueMap<reco::JetID>            "ak4JetID"                  ""                "Demo"    
edm::ValueMap<reco::MuonCosmicCompatibility>    "muons"                     "cosmicsVeto"     "Demo"    
edm::ValueMap<reco::MuonMETCorrectionData>    "muonMETValueMapProducer"   "muCorrData"      "Demo"    
edm::ValueMap<reco::MuonShower>       "muons"                     "muonShowerInformation"   "Demo"    
edm::ValueMap<reco::MuonTimeExtra>    "muons"                     "combined"        "Demo"    
edm::ValueMap<reco::MuonTimeExtra>    "muons"                     "csc"             "Demo"    
edm::ValueMap<reco::MuonTimeExtra>    "muons"                     "dt"              "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauBasicDiscriminators"   ""                "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauBasicDiscriminatorsdR03"   ""                "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLT"   ""                "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauDiscriminationByIsolationMVArun2v1DBnewDMwLT"   ""                "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauDiscriminationByIsolationMVArun2v1DBoldDMwLT"   ""                "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauDiscriminationByMVA6ElectronRejection"   ""                "Demo"    
edm::ValueMap<reco::SingleTauDiscriminatorContainer>    "hpsPFTauDiscriminationByMuonRejection3"   ""                "Demo"    
edm::ValueMap<pair<float,float> >     "hgcalLayerClusters"        "timeLayerCluster"   "Demo"    
edm::ValueMap<vector<edm::Ref<vector<reco::PFCandidate>,reco::PFCandidate,edm::refhelper::FindUsingAdvance<vector<reco::PFCandidate>,reco::PFCandidate> > > >    "particleBasedIsolation"    "gedGsfElectrons"   "Demo"    
edm::ValueMap<vector<edm::Ref<vector<reco::PFCandidate>,reco::PFCandidate,edm::refhelper::FindUsingAdvance<vector<reco::PFCandidate>,reco::PFCandidate> > > >    "particleBasedIsolation"    "gedPhotons"      "Demo"    
edm::ValueMap<unsigned int>           "muons"                     "cosmicsVeto"     "Demo"    
edmNew::DetSetVector<FTLCluster>      "mtdClusters"               "FTLBarrel"       "Demo"    
edmNew::DetSetVector<FTLCluster>      "mtdClusters"               "FTLEndcap"       "Demo"    
edmNew::DetSetVector<MTDTrackingRecHit>    "mtdTrackingRecHits"        ""                "Demo"    
edmNew::DetSetVector<Phase2TrackerCluster1D>    "siPhase2Clusters"          ""                "Demo"    
edmNew::DetSetVector<SiPixelCluster>    "siPixelClusters"           ""                "Demo"    
reco::BeamHaloSummary                 "BeamHaloSummary"           ""                "Demo"    
reco::BeamSpot                        "offlineBeamSpot"           ""                "Demo"    
reco::BeamSpot                        "onlineMetaDataDigis"       ""                "Demo"    
reco::CSCHaloData                     "CSCHaloData"               ""                "Demo"    
reco::EcalHaloData                    "EcalHaloData"              ""                "Demo"    
reco::GlobalHaloData                  "GlobalHaloData"            ""                "Demo"    
reco::HcalHaloData                    "HcalHaloData"              ""                "Demo"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDeadECALElectronRejection"   ""                "Demo"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDecayModeFinding"   ""                "Demo"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDecayModeFindingNewDMs"   ""                "Demo"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByDecayModeFindingOldDMs"   ""                "Demo"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseElectronRejection"   ""                "Demo"    
pair<int,vector<L1CSCSPStatusDigi> >    "csctfDigis"                ""                "Demo"    
vector<BeamSpotOnline>                "scalersRawToDigi"          ""                "Demo"    
vector<CTPPSLocalTrackLite>           "ctppsLocalTrackLiteProducer"   ""                "Demo"    
vector<DcsStatus>                     "scalersRawToDigi"          ""                "Demo"    
vector<L1AcceptBunchCrossing>         "scalersRawToDigi"          ""                "Demo"    
vector<L1CaloEmCand>                  "gctDigis"                  ""                "Demo"    
vector<L1CaloRegion>                  "gctDigis"                  ""                "Demo"    
vector<L1GctEmCand>                   "gctDigis"                  "isoEm"           "Demo"    
vector<L1GctEmCand>                   "gctDigis"                  "nonIsoEm"        "Demo"    
vector<L1GctEtHad>                    "gctDigis"                  ""                "Demo"    
vector<L1GctEtMiss>                   "gctDigis"                  ""                "Demo"    
vector<L1GctEtTotal>                  "gctDigis"                  ""                "Demo"    
vector<L1GctFibreWord>                "gctDigis"                  ""                "Demo"    
vector<L1GctHFBitCounts>              "gctDigis"                  ""                "Demo"    
vector<L1GctHFRingEtSums>             "gctDigis"                  ""                "Demo"    
vector<L1GctHtMiss>                   "gctDigis"                  ""                "Demo"    
vector<L1GctInternEmCand>             "gctDigis"                  ""                "Demo"    
vector<L1GctInternEtSum>              "gctDigis"                  ""                "Demo"    
vector<L1GctInternHFData>             "gctDigis"                  ""                "Demo"    
vector<L1GctInternHtMiss>             "gctDigis"                  ""                "Demo"    
vector<L1GctInternJetData>            "gctDigis"                  ""                "Demo"    
vector<L1GctJetCand>                  "gctDigis"                  "cenJets"         "Demo"    
vector<L1GctJetCand>                  "gctDigis"                  "forJets"         "Demo"    
vector<L1GctJetCand>                  "gctDigis"                  "tauJets"         "Demo"    
vector<L1GctJetCounts>                "gctDigis"                  ""                "Demo"    
vector<L1MuGMTCand>                   "gtDigis"                   ""                "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "CSC"             "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "DT"              "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "RPCb"            "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "RPCf"            "Demo"    
vector<L1TriggerError>                "gctDigis"                  ""                "Demo"    
vector<L1TriggerScalers>              "scalersRawToDigi"          ""                "Demo"    
vector<Level1TriggerScalers>          "scalersRawToDigi"          ""                "Demo"    
vector<LumiScalers>                   "scalersRawToDigi"          ""                "Demo"    
vector<TICLCandidate>                 "ticlCandidateFromTracksters"   ""                "Demo"    
vector<TotemFEDInfo>                  "ctppsDiamondRawToDigi"     "TimingDiamond"   "Demo"    
vector<TotemFEDInfo>                  "totemRPRawToDigi"          "TrackingStrip"   "Demo"    
vector<TrackCandidate>                "electronCkfTrackCandidatesFromTICL"   ""                "Demo"    
vector<TrajectorySeed>                "CosmicMuonSeed"            ""                "Demo"    
vector<TrajectorySeed>                "ancientMuonSeed"           ""                "Demo"    
vector<TrajectorySeed>                "displacedMuonSeeds"        ""                "Demo"    
vector<double>                        "ak4CaloJets"               "rhos"            "Demo"    
vector<double>                        "ak4PFJets"                 "rhos"            "Demo"    
vector<double>                        "ak4PFJetsCHS"              "rhos"            "Demo"    
vector<double>                        "ak4PFJetsPuppi"            "rhos"            "Demo"    
vector<double>                        "ak4TrackJets"              "rhos"            "Demo"    
vector<double>                        "ak8PFJetsPuppi"            "rhos"            "Demo"    
vector<double>                        "ak8PFJetsPuppiSoftDrop"    "rhos"            "Demo"    
vector<double>                        "ak4CaloJets"               "sigmas"          "Demo"    
vector<double>                        "ak4PFJets"                 "sigmas"          "Demo"    
vector<double>                        "ak4PFJetsCHS"              "sigmas"          "Demo"    
vector<double>                        "ak4PFJetsPuppi"            "sigmas"          "Demo"    
vector<double>                        "ak4TrackJets"              "sigmas"          "Demo"    
vector<double>                        "ak8PFJetsPuppi"            "sigmas"          "Demo"    
vector<double>                        "ak8PFJetsPuppiSoftDrop"    "sigmas"          "Demo"    
vector<edm::ErrorSummaryEntry>        "logErrorHarvester"         ""                "Demo"    
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowPtrs"          ""                "Demo"    
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowTmpPtrs"       ""                "Demo"    
vector<float>                         "ticlTrackstersEM"          ""                "Demo"    
vector<float>                         "ticlTrackstersHAD"         ""                "Demo"    
vector<float>                         "ticlTrackstersMIP"         ""                "Demo"    
vector<float>                         "ticlTrackstersTrk"         ""                "Demo"    
vector<float>                         "hgcalLayerClusters"        "InitialLayerClustersMask"   "Demo"    
vector<float>                         "generalTracks"             "MVAValues"       "Demo"    
vector<l1extra::L1EmParticle>         "l1extraParticles"          "Isolated"        "Demo"    
vector<l1extra::L1EmParticle>         "l1extraParticles"          "NonIsolated"     "Demo"    
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MET"             "Demo"    
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MHT"             "Demo"    
vector<l1extra::L1HFRings>            "l1extraParticles"          ""                "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Central"         "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Forward"         "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "IsoTau"          "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Tau"             "Demo"    
vector<l1extra::L1MuonParticle>       "l1extraParticles"          ""                "Demo"    
vector<reco::BasicJet>                "ak8PFJetsPuppiSoftDrop"    ""                "Demo"    
vector<reco::CaloCluster>             "hfEMClusters"              ""                "Demo"    
vector<reco::CaloCluster>             "hgcalLayerClusters"        ""                "Demo"    
vector<reco::CaloCluster>             "lowPtGsfElectronSuperClusters"   ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCal"   ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromMultiCl"   ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromTICL"   ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowEGamma"        "EBEEClusters"    "Demo"    
vector<reco::CaloCluster>             "particleFlowEGamma"        "ESClusters"      "Demo"    
vector<reco::CaloCluster>             "hybridSuperClusters"       "hybridBarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "multi5x5EndcapBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCal"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromMultiCl"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromTICL"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALEndcap"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCal"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromMultiCl"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromTICL"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALEndcap"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "hgcalLayerClusters"        "sharing"         "Demo"    
vector<reco::CaloCluster>             "hybridSuperClusters"       "uncleanOnlyHybridBarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapBasicClusters"   "Demo"    
vector<reco::CaloJet>                 "ak4CaloJets"               ""                "Demo"    
vector<reco::CaloJet>                 "ak4CaloJetsForTrk"         ""                "Demo"    
vector<reco::CaloMET>                 "caloMet"                   ""                "Demo"    
vector<reco::CaloMET>                 "caloMetBE"                 ""                "Demo"    
vector<reco::CaloMET>                 "caloMetBEFO"               ""                "Demo"    
vector<reco::CaloMET>                 "caloMetM"                  ""                "Demo"    
vector<reco::Conversion>              "allConversions"            ""                "Demo"    
vector<reco::Conversion>              "conversions"               ""                "Demo"    
vector<reco::Conversion>              "particleFlowEGamma"        ""                "Demo"    
vector<reco::Conversion>              "uncleanedOnlyAllConversions"   ""                "Demo"    
vector<reco::Conversion>              "gsfTracksOpenConversions"   "gsfTracksOpenConversions"   "Demo"    
vector<reco::DeDxHitInfo>             "dedxHitInfo"               ""                "Demo"    
vector<reco::ElectronSeed>            "ecalDrivenElectronSeedsFromTICL"   ""                "Demo"    
vector<reco::ElectronSeed>            "electronMergedSeeds"       ""                "Demo"    
vector<reco::ElectronSeed>            "electronMergedSeedsFromMultiCl"   ""                "Demo"    
vector<reco::ElectronSeed>            "electronMergedSeedsFromTICL"   ""                "Demo"    
vector<reco::ForwardProton>           "ctppsProtons"              "multiRP"         "Demo"    
vector<reco::ForwardProton>           "ctppsProtons"              "singleRP"        "Demo"    
vector<reco::GsfElectron>             "ecalDrivenGsfElectrons"    ""                "Demo"    
vector<reco::GsfElectron>             "ecalDrivenGsfElectronsFromMultiCl"   ""                "Demo"    
vector<reco::GsfElectron>             "ecalDrivenGsfElectronsFromTICL"   ""                "Demo"    
vector<reco::GsfElectron>             "gedGsfElectrons"           ""                "Demo"    
vector<reco::GsfElectron>             "lowPtGsfElectrons"         ""                "Demo"    
vector<reco::GsfElectron>             "uncleanedOnlyGsfElectrons"   ""                "Demo"    
vector<reco::GsfElectronCore>         "ecalDrivenGsfElectronCores"   ""                "Demo"    
vector<reco::GsfElectronCore>         "ecalDrivenGsfElectronCoresFromMultiCl"   ""                "Demo"    
vector<reco::GsfElectronCore>         "ecalDrivenGsfElectronCoresFromTICL"   ""                "Demo"    
vector<reco::GsfElectronCore>         "gedGsfElectronCores"       ""                "Demo"    
vector<reco::GsfElectronCore>         "lowPtGsfElectronCores"     ""                "Demo"    
vector<reco::GsfElectronCore>         "uncleanedOnlyGsfElectronCores"   ""                "Demo"    
vector<reco::GsfTrack>                "electronGsfTracks"         ""                "Demo"    
vector<reco::GsfTrack>                "electronGsfTracksFromMultiCl"   ""                "Demo"    
vector<reco::GsfTrack>                "electronGsfTracksFromTICL"   ""                "Demo"    
vector<reco::GsfTrack>                "lowPtGsfEleGsfTracks"      ""                "Demo"    
vector<reco::GsfTrackExtra>           "electronGsfTracks"         ""                "Demo"    
vector<reco::GsfTrackExtra>           "electronGsfTracksFromMultiCl"   ""                "Demo"    
vector<reco::GsfTrackExtra>           "electronGsfTracksFromTICL"   ""                "Demo"    
vector<reco::HFEMClusterShape>        "hfEMClusters"              ""                "Demo"    
vector<reco::HGCalMultiCluster>       "hgcalMultiClusters"        ""                "Demo"    
vector<reco::HGCalMultiCluster>       "ticlMultiClustersFromTrackstersEM"   ""                "Demo"    
vector<reco::HGCalMultiCluster>       "ticlMultiClustersFromTrackstersHAD"   ""                "Demo"    
vector<reco::HGCalMultiCluster>       "ticlMultiClustersFromTrackstersMIP"   ""                "Demo"    
vector<reco::HGCalMultiCluster>       "ticlMultiClustersFromTrackstersMerge"   ""                "Demo"    
vector<reco::HGCalMultiCluster>       "ticlMultiClustersFromTrackstersTrk"   ""                "Demo"    
vector<reco::HGCalMultiCluster>       "hgcalMultiClusters"        "sharing"         "Demo"    
vector<reco::IPTagInfo<vector<edm::Ptr<reco::Candidate> >,reco::JetTagInfo> >    "pfImpactParameterTagInfos"   ""                "Demo"    
vector<reco::JPTJet>                  "JetPlusTrackZSPCorJetAntiKt4"   ""                "Demo"    
vector<reco::Muon>                    "muons"                     ""                "Demo"    
vector<reco::Muon>                    "muonsFromCosmics"          ""                "Demo"    
vector<reco::Muon>                    "muonsFromCosmics1Leg"      ""                "Demo"    
vector<reco::PFBlock>                 "particleFlowBlock"         ""                "Demo"    
vector<reco::PFBlock>                 "simPFProducer"             ""                "Demo"    
vector<reco::PFCandidate>             "particleFlow"              ""                "Demo"    
vector<reco::PFCandidate>             "particleFlowEGamma"        ""                "Demo"    
vector<reco::PFCandidate>             "pfTICL"                    ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterECAL"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHCAL"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHF"     ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHGCal"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHGCalFromMultiCl"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHGCalFromTICL"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHO"     ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterPS"     ""                "Demo"    
vector<reco::PFDisplacedVertex>       "particleFlowDisplacedVertex"   ""                "Demo"    
vector<reco::PFJet>                   "ak4PFJets"                 ""                "Demo"    
vector<reco::PFJet>                   "ak4PFJetsCHS"              ""                "Demo"    
vector<reco::PFJet>                   "ak4PFJetsPuppi"            ""                "Demo"    
vector<reco::PFJet>                   "ak8PFJetsPuppi"            ""                "Demo"    
vector<reco::PFJet>                   "ak8PFJetsPuppiConstituents"   ""                "Demo"    
vector<reco::PFJet>                   "ak8PFJetsPuppiSoftDrop"    "SubJets"         "Demo"    
vector<reco::PFJet>                   "recoTauAK4PFJets08Region"   "jets"            "Demo"    
vector<reco::PFMET>                   "pfChMet"                   ""                "Demo"    
vector<reco::PFMET>                   "pfMet"                     ""                "Demo"    
vector<reco::PFMET>                   "pfMetPuppi"                ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHF"      "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHGC"     "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHO"      "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitPS"      "Cleaned"         "Demo"    
vector<reco::PFTau>                   "combinatoricRecoTaus"      ""                "Demo"    
vector<reco::PFTau>                   "hpsPFTauProducer"          ""                "Demo"    
vector<reco::PFTau>                   "hpsPFTauProducerSansRefs"   ""                "Demo"    
vector<reco::PFTauTransverseImpactParameter>    "hpsPFTauTransverseImpactParameters"   "PFTauTIP"        "Demo"    
vector<reco::Photon>                  "gedPhotons"                ""                "Demo"    
vector<reco::Photon>                  "ootPhotons"                ""                "Demo"    
vector<reco::Photon>                  "photons"                   ""                "Demo"    
vector<reco::Photon>                  "photonsFromMultiCl"        ""                "Demo"    
vector<reco::PhotonCore>              "gedPhotonCore"             ""                "Demo"    
vector<reco::PhotonCore>              "ootPhotonCore"             ""                "Demo"    
vector<reco::PhotonCore>              "photonCore"                ""                "Demo"    
vector<reco::PhotonCore>              "photonCoreFromMultiCl"     ""                "Demo"    
vector<reco::PixelClusterTagInfo>     "pixelClusterTagInfos"      ""                "Demo"    
vector<reco::PreId>                   "trackerDrivenElectronSeeds"   "preid"           "Demo"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerXClusters"   "Demo"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerYClusters"   "Demo"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerXClustersShape"   "Demo"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerYClustersShape"   "Demo"    
